date_monday,year_iso,week_iso_num,geo_level,geo_code,geo_name,classe_d_age,taux_passages_urgences,taux_hosp,taux_sos,topic
2024-04-22,2024,17,FR,FR,France,0-1 an,493.87093506,1063.5538262,320.28469751,RSV
2024-04-22,2024,17,FR,FR,France,00-04 ans,88.686879885,108.67202782,95.778383556,COVID
2024-04-22,2024,17,FR,FR,France,00-04 ans,4966.4652735,11019.343621,7360.2003978,IRA
2024-04-22,2024,17,FR,FR,France,05-14 ans,13.535096505,0.0,93.668040465,COVID
2024-04-22,2024,17,FR,FR,France,05-14 ans,1640.4536964,2307.4423139,8561.2588985,IRA
2024-04-22,2024,17,FR,FR,France,15-64 ans,46.474855501,47.659200059,331.53838032,COVID
2024-04-22,2024,17,FR,FR,France,15-64 ans,1635.7012361,3013.5278806,9384.4367015,IRA
2024-04-22,2024,17,FR,FR,France,65 ans ou plus,163.59380971,240.23514782,387.43455497,COVID
2024-04-22,2024,17,FR,FR,France,65 ans ou plus,5002.1494077,8201.910576,14167.539267,IRA
2024-04-22,2024,17,FR,FR,France,Tous âges,75.880033957,146.43578151,266.80437215,COVID
2024-04-22,2024,17,FR,FR,France,Tous âges,2805.5261597,6116.1818647,9489.3831532,IRA
2024-04-29,2024,18,FR,FR,France,0-1 an,484.97161015,1026.6292922,307.15590237,RSV
2024-04-29,2024,18,FR,FR,France,00-04 ans,94.308221458,136.02357742,65.832784727,COVID
2024-04-29,2024,18,FR,FR,France,00-04 ans,4587.8175968,10247.109499,7183.0882891,IRA
2024-04-29,2024,18,FR,FR,France,05-14 ans,21.813422526,60.716454159,187.66527339,COVID
2024-04-29,2024,18,FR,FR,France,05-14 ans,1143.9928258,2307.225258,7950.1834002,IRA
2024-04-29,2024,18,FR,FR,France,15-64 ans,53.901867203,33.504578959,462.67299727,COVID
2024-04-29,2024,18,FR,FR,France,15-64 ans,1683.5175417,3223.8850421,8610.9708051,IRA
2024-04-29,2024,18,FR,FR,France,65 ans ou plus,188.38304553,254.67613685,460.82949309,COVID
2024-04-29,2024,18,FR,FR,France,65 ans ou plus,5044.4793302,8254.3365687,14007.296467,IRA
2024-04-29,2024,18,FR,FR,France,Tous âges,86.909656284,153.05392648,362.25533158,COVID
2024-04-29,2024,18,FR,FR,France,Tous âges,2731.4463403,6166.4997854,8940.6952965,IRA
2024-05-06,2024,19,FR,FR,France,0-1 an,401.70545025,824.74226804,311.77650872,RSV
2024-05-06,2024,19,FR,FR,France,00-04 ans,125.38683171,234.63162834,60.160427807,COVID
2024-05-06,2024,19,FR,FR,France,00-04 ans,3972.3615409,8939.4650399,6898.3957219,IRA
2024-05-06,2024,19,FR,FR,France,05-14 ans,11.465523172,0.0,96.107640557,COVID
2024-05-06,2024,19,FR,FR,France,05-14 ans,1018.1384577,1523.7526143,7496.3959635,IRA
2024-05-06,2024,19,FR,FR,France,15-64 ans,64.129860402,69.801616458,489.86256634,COVID
2024-05-06,2024,19,FR,FR,France,15-64 ans,1597.6030823,3041.8809699,8267.4027564,IRA
2024-05-06,2024,19,FR,FR,France,65 ans ou plus,240.14112559,307.49593873,434.92532414,COVID
2024-05-06,2024,19,FR,FR,France,65 ans ou plus,4827.860923,8139.9396612,14442.803217,IRA
2024-05-06,2024,19,FR,FR,France,Tous âges,106.62855887,194.79676204,356.96296783,COVID
2024-05-06,2024,19,FR,FR,France,Tous âges,2552.7646477,5866.989885,8760.9224098,IRA
2024-05-13,2024,20,FR,FR,France,0-1 an,385.2432256,916.1433321,239.66446974,RSV
2024-05-13,2024,20,FR,FR,France,00-04 ans,169.96685646,309.59752322,115.72160688,COVID
2024-05-13,2024,20,FR,FR,France,00-04 ans,3838.4181751,9311.7408907,6563.0682757,IRA
2024-05-13,2024,20,FR,FR,France,05-14 ans,16.316540893,0.0,243.9222701,COVID
2024-05-13,2024,20,FR,FR,France,05-14 ans,1027.9420763,2039.762458,7090.0073177,IRA
2024-05-13,2024,20,FR,FR,France,15-64 ans,80.991930259,85.935262103,687.28522337,COVID
2024-05-13,2024,20,FR,FR,France,15-64 ans,1546.7004378,3032.798625,8335.7879234,IRA
2024-05-13,2024,20,FR,FR,France,65 ans ou plus,241.72576155,370.19244355,668.76076604,COVID
2024-05-13,2024,20,FR,FR,France,65 ans ou plus,4780.671104,7861.6441066,12382.206911,IRA
2024-05-13,2024,20,FR,FR,France,Tous âges,118.28991152,235.33037303,539.86321904,COVID
2024-05-13,2024,20,FR,FR,France,Tous âges,2446.5231025,5741.7809466,8362.6100806,IRA
2024-05-20,2024,21,FR,FR,France,0-1 an,360.2768845,821.03670072,236.26373626,RSV
2024-05-20,2024,21,FR,FR,France,00-04 ans,215.24011852,366.38983879,183.67496878,COVID
2024-05-20,2024,21,FR,FR,France,00-04 ans,3740.1464751,8646.8001954,6788.6268459,IRA
2024-05-20,2024,21,FR,FR,France,05-14 ans,20.022425116,0.0,349.65034965,COVID
2024-05-20,2024,21,FR,FR,France,05-14 ans,1049.1750761,2123.7545884,7393.6480186,IRA
2024-05-20,2024,21,FR,FR,France,15-64 ans,117.30088672,135.27841761,1182.5426645,COVID
2024-05-20,2024,21,FR,FR,France,15-64 ans,1447.8706907,2756.7547804,8639.6804366,IRA
2024-05-20,2024,21,FR,FR,France,65 ans ou plus,350.85618489,520.49057733,979.48242087,COVID
2024-05-20,2024,21,FR,FR,France,65 ans ou plus,4761.1064543,7882.1417888,12423.961233,IRA
2024-05-20,2024,21,FR,FR,France,Tous âges,166.298614,329.02399255,874.53597212,COVID
2024-05-20,2024,21,FR,FR,France,Tous âges,2362.4661868,5567.2024225,8577.9680703,IRA
2024-05-27,2024,22,FR,FR,France,0-1 an,387.51998236,878.99543379,267.01279436,RSV
2024-05-27,2024,22,FR,FR,France,00-04 ans,235.8959784,292.54022428,160.13975833,COVID
2024-05-27,2024,22,FR,FR,France,00-04 ans,4041.4949552,9166.2603608,6522.0556122,IRA
2024-05-27,2024,22,FR,FR,France,05-14 ans,19.771833047,0.0,666.57211743,COVID
2024-05-27,2024,22,FR,FR,France,05-14 ans,1071.6333511,2075.9493671,8112.324493,IRA
2024-05-27,2024,22,FR,FR,France,15-64 ans,161.37571525,207.49908992,1551.2690355,COVID
2024-05-27,2024,22,FR,FR,France,15-64 ans,1423.8734244,2701.1285038,8862.9441624,IRA
2024-05-27,2024,22,FR,FR,France,65 ans ou plus,510.75892912,738.57425626,1463.0902239,COVID
2024-05-27,2024,22,FR,FR,France,65 ans ou plus,4645.7068146,7692.9894532,12890.711594,IRA
2024-05-27,2024,22,FR,FR,France,Tous âges,227.44940762,459.83970478,1174.5491191,COVID
2024-05-27,2024,22,FR,FR,France,Tous âges,2352.2334268,5483.4803667,8787.1100763,IRA
2024-06-03,2024,23,FR,FR,France,0-1 an,390.16736402,847.88029925,274.46526595,RSV
2024-06-03,2024,23,FR,FR,France,00-04 ans,486.74673298,801.64910673,360.15270475,COVID
2024-06-03,2024,23,FR,FR,France,00-04 ans,4206.12666,9413.6509391,7102.2113376,IRA
2024-06-03,2024,23,FR,FR,France,05-14 ans,42.888843307,49.394912324,815.82704467,COVID
2024-06-03,2024,23,FR,FR,France,05-14 ans,1046.1148302,2123.9812299,8940.1046978,IRA
2024-06-03,2024,23,FR,FR,France,15-64 ans,226.72573163,245.04581291,2388.3200764,COVID
2024-06-03,2024,23,FR,FR,France,15-64 ans,1586.5818231,2826.90532,10572.989138,IRA
2024-06-03,2024,23,FR,FR,France,65 ans ou plus,720.15864364,993.30294333,2371.7535952,COVID
2024-06-03,2024,23,FR,FR,France,65 ans ou plus,5041.1105055,8205.3013676,14176.861988,IRA
2024-06-03,2024,23,FR,FR,France,Tous âges,339.12461971,636.53635469,1789.8751493,COVID
2024-06-03,2024,23,FR,FR,France,Tous âges,2559.1617833,5836.9967688,10123.691502,IRA
2024-06-10,2024,24,FR,FR,France,0-1 an,363.58096786,795.60585885,237.87400112,RSV
2024-06-10,2024,24,FR,FR,France,00-04 ans,445.24763626,784.99781945,315.41218638,COVID
2024-06-10,2024,24,FR,FR,France,00-04 ans,4080.5636311,9747.0562582,7376.344086,IRA
2024-06-10,2024,24,FR,FR,France,05-14 ans,46.918069321,24.137098721,1128.9746338,COVID
2024-06-10,2024,24,FR,FR,France,05-14 ans,1264.8329521,2413.7098721,9339.0496606,IRA
2024-06-10,2024,24,FR,FR,France,15-64 ans,278.2661108,288.98678414,3145.8079944,COVID
2024-06-10,2024,24,FR,FR,France,15-64 ans,1658.5463861,2854.6255507,11002.082088,IRA
2024-06-10,2024,24,FR,FR,France,65 ans ou plus,950.84004549,1431.0031447,3208.7912088,COVID
2024-06-10,2024,24,FR,FR,France,65 ans ou plus,5077.7906745,8395.6031274,15109.89011,IRA
2024-06-10,2024,24,FR,FR,France,Tous âges,417.2052334,856.99952621,2359.2662134,COVID
2024-06-10,2024,24,FR,FR,France,Tous âges,2632.7550264,5946.0438672,10577.629538,IRA
2024-06-17,2024,25,FR,FR,France,0-1 an,311.37845625,633.59034529,223.65428355,RSV
2024-06-17,2024,25,FR,FR,France,00-04 ans,663.93485139,1030.2498904,606.01635514,COVID
2024-06-17,2024,25,FR,FR,France,00-04 ans,4019.9180455,8395.4405962,7389.0186916,IRA
2024-06-17,2024,25,FR,FR,France,05-14 ans,49.760156048,24.479804162,1712.2526129,COVID
2024-06-17,2024,25,FR,FR,France,05-14 ans,1146.4739953,2227.6621787,9169.0756801,IRA
2024-06-17,2024,25,FR,FR,France,15-64 ans,377.07684953,450.13608765,4223.9280261,COVID
2024-06-17,2024,25,FR,FR,France,15-64 ans,1690.7482024,3035.8015214,11873.220255,IRA
2024-06-17,2024,25,FR,FR,France,65 ans ou plus,1253.889699,1847.6407049,4376.1834631,COVID
2024-06-17,2024,25,FR,FR,France,65 ans ou plus,5246.3571748,8621.3757817,15442.878182,IRA
2024-06-17,2024,25,FR,FR,France,Tous âges,563.42465574,1140.8942293,3258.4124902,COVID
2024-06-17,2024,25,FR,FR,France,Tous âges,2667.7343555,6038.3241133,11117.487907,IRA
2024-06-24,2024,26,FR,FR,France,0-1 an,292.09706914,647.71976206,203.51526364,RSV
2024-06-24,2024,26,FR,FR,France,00-04 ans,650.67715821,809.88917306,692.8076566,COVID
2024-06-24,2024,26,FR,FR,France,00-04 ans,3888.9309223,7949.7016198,6685.2367688,IRA
2024-06-24,2024,26,FR,FR,France,05-14 ans,55.250966892,25.510204082,1456.92235,COVID
2024-06-24,2024,26,FR,FR,France,05-14 ans,1251.6469038,2117.3469388,8560.4032131,IRA
2024-06-24,2024,26,FR,FR,France,15-64 ans,373.67707053,454.73773266,4209.0842028,COVID
2024-06-24,2024,26,FR,FR,France,15-64 ans,1684.7301738,3031.5848844,11092.844346,IRA
2024-06-24,2024,26,FR,FR,France,65 ans ou plus,1465.657847,2167.6341101,4000.8535154,COVID
2024-06-24,2024,26,FR,FR,France,65 ans ou plus,5687.0695904,9290.2610695,14552.437853,IRA
2024-06-24,2024,26,FR,FR,France,Tous âges,617.37348591,1295.3403538,3175.6272401,COVID
2024-06-24,2024,26,FR,FR,France,Tous âges,2793.3447085,6372.0834194,10354.83871,IRA
2024-07-01,2024,27,FR,FR,France,0-1 an,292.42494945,652.9209622,196.91947748,RSV
2024-07-01,2024,27,FR,FR,France,00-04 ans,662.87878788,835.16483516,574.53885697,COVID
2024-07-01,2024,27,FR,FR,France,00-04 ans,3798.4006734,8043.956044,7060.7801633,IRA
2024-07-01,2024,27,FR,FR,France,05-14 ans,70.461522975,58.190282223,1181.5920398,COVID
2024-07-01,2024,27,FR,FR,France,05-14 ans,1343.8019025,2473.0869945,8590.9737029,IRA
2024-07-01,2024,27,FR,FR,France,15-64 ans,360.93793382,463.49942063,3892.2287068,COVID
2024-07-01,2024,27,FR,FR,France,15-64 ans,1632.5500391,2893.2502897,11066.742727,IRA
2024-07-01,2024,27,FR,FR,France,65 ans ou plus,1209.5302029,1823.780199,4169.8756739,COVID
2024-07-01,2024,27,FR,FR,France,65 ans ou plus,5165.5301558,8506.0397916,14644.075256,IRA
2024-07-01,2024,27,FR,FR,France,Tous âges,560.76838852,1130.0412234,2981.5153618,COVID
2024-07-01,2024,27,FR,FR,France,Tous âges,2660.808582,5942.8060769,10448.552142,IRA
2024-07-08,2024,28,FR,FR,France,0-1 an,253.01141444,619.62750716,176.29179331,RSV
2024-07-08,2024,28,FR,FR,France,00-04 ans,691.81171652,1044.1385857,609.15377017,COVID
2024-07-08,2024,28,FR,FR,France,00-04 ans,3672.1365913,7949.6915045,6750.0823181,IRA
2024-07-08,2024,28,FR,FR,France,05-14 ans,47.49001313,89.632506722,960.3009603,COVID
2024-07-08,2024,28,FR,FR,France,05-14 ans,1251.5015225,2300.5676725,8127.9081279,IRA
2024-07-08,2024,28,FR,FR,France,15-64 ans,348.77176054,405.86949735,3837.7813575,COVID
2024-07-08,2024,28,FR,FR,France,15-64 ans,1515.1972018,2691.9207687,10089.686099,IRA
2024-07-08,2024,28,FR,FR,France,65 ans ou plus,1337.9315117,2001.0847535,3618.1836924,COVID
2024-07-08,2024,28,FR,FR,France,65 ans ou plus,5074.9126308,8335.4742942,12813.11205,IRA
2024-07-08,2024,28,FR,FR,France,Tous âges,593.08929335,1211.1622957,2930.3512574,COVID
2024-07-08,2024,28,FR,FR,France,Tous âges,2569.7739773,5751.9707641,9646.434205,IRA
2024-07-15,2024,29,FR,FR,France,0-1 an,213.78685291,456.15275813,146.32107023,RSV
2024-07-15,2024,29,FR,FR,France,00-04 ans,835.56810162,1464.336325,681.49210904,COVID
2024-07-15,2024,29,FR,FR,France,00-04 ans,3412.8440367,7392.5366084,6250.0,IRA
2024-07-15,2024,29,FR,FR,France,05-14 ans,68.649885584,31.655587211,961.84004182,COVID
2024-07-15,2024,29,FR,FR,France,05-14 ans,1058.3524027,1772.7128838,7046.5237846,IRA
2024-07-15,2024,29,FR,FR,France,15-64 ans,356.34832551,383.41130536,4180.2459479,COVID
2024-07-15,2024,29,FR,FR,France,15-64 ans,1437.8356318,2634.6336487,10124.712119,IRA
2024-07-15,2024,29,FR,FR,France,65 ans ou plus,1352.0457686,2093.1299461,3286.5772499,COVID
2024-07-15,2024,29,FR,FR,France,65 ans ou plus,4978.8171883,8283.6334442,11446.708303,IRA
2024-07-15,2024,29,FR,FR,France,Tous âges,618.59979101,1275.9035292,3152.7826734,COVID
2024-07-15,2024,29,FR,FR,France,Tous âges,2459.9094392,5668.0104675,9342.1585138,IRA
2024-07-22,2024,30,FR,FR,France,0-1 an,204.97643319,379.31034483,147.68404565,RSV
2024-07-22,2024,30,FR,FR,France,00-04 ans,819.24198251,1161.0297829,625.0,COVID
2024-07-22,2024,30,FR,FR,France,00-04 ans,3253.6443149,6309.9444725,6562.5,IRA
2024-07-22,2024,30,FR,FR,France,05-14 ans,109.82341551,126.1829653,882.81660536,COVID
2024-07-22,2024,30,FR,FR,France,05-14 ans,1138.6954134,2018.9274448,6852.338413,IRA
2024-07-22,2024,30,FR,FR,France,15-64 ans,305.22529723,351.89773421,3351.8078649,COVID
2024-07-22,2024,30,FR,FR,France,15-64 ans,1371.2658607,2571.0079357,8803.9940178,IRA
2024-07-22,2024,30,FR,FR,France,65 ans ou plus,1102.1667597,1672.406748,2929.0387519,COVID
2024-07-22,2024,30,FR,FR,France,65 ans ou plus,4622.7242192,7629.4436986,10890.790136,IRA
2024-07-22,2024,30,FR,FR,France,Tous âges,531.78970491,1041.2454509,2602.4026249,COVID
2024-07-22,2024,30,FR,FR,France,Tous âges,2329.7320318,5262.5498238,8513.7066046,IRA
2024-07-29,2024,31,FR,FR,France,0-1 an,168.27886211,361.63522013,111.29528771,RSV
2024-07-29,2024,31,FR,FR,France,00-04 ans,726.13796621,975.86029789,513.23337023,COVID
2024-07-29,2024,31,FR,FR,France,00-04 ans,2916.5541453,5521.3148433,5263.1578947,IRA
2024-07-29,2024,31,FR,FR,France,05-14 ans,93.757561094,67.024128686,741.85463659,COVID
2024-07-29,2024,31,FR,FR,France,05-14 ans,1167.4328575,2077.7479893,5854.6365915,IRA
2024-07-29,2024,31,FR,FR,France,15-64 ans,286.54596086,311.92857911,2479.1731635,COVID
2024-07-29,2024,31,FR,FR,France,15-64 ans,1265.2416723,2352.0131942,7150.1759701,IRA
2024-07-29,2024,31,FR,FR,France,65 ans ou plus,1069.9774266,1620.4443154,2650.6970351,COVID
2024-07-29,2024,31,FR,FR,France,65 ans ou plus,4504.5146727,7695.658487,9542.5093265,IRA
2024-07-29,2024,31,FR,FR,France,Tous âges,506.50472105,989.79857238,2010.0971081,COVID
2024-07-29,2024,31,FR,FR,France,Tous âges,2224.7703175,5177.2967662,7049.3266374,IRA
2024-08-05,2024,32,FR,FR,France,0-1 an,125.47926107,291.13924051,113.97557666,RSV
2024-08-05,2024,32,FR,FR,France,00-04 ans,1016.9596627,1204.8192771,732.21757322,COVID
2024-08-05,2024,32,FR,FR,France,00-04 ans,2929.9600037,5914.5673604,5950.7205951,IRA
2024-08-05,2024,32,FR,FR,France,05-14 ans,70.169015803,97.847358121,733.18457125,COVID
2024-08-05,2024,32,FR,FR,France,05-14 ans,951.85795351,1467.7103718,6056.7421103,IRA
2024-08-05,2024,32,FR,FR,France,15-64 ans,273.77638717,318.65585168,2174.9966016,COVID
2024-08-05,2024,32,FR,FR,France,15-64 ans,1240.882586,2458.7195829,6740.2238434,IRA
2024-08-05,2024,32,FR,FR,France,65 ans ou plus,944.52840252,1447.1822683,2526.9733106,COVID
2024-08-05,2024,32,FR,FR,France,65 ans ou plus,4071.4730198,7053.1714218,9303.4260837,IRA
2024-08-05,2024,32,FR,FR,France,Tous âges,494.45303265,916.98771002,1867.8496381,COVID
2024-08-05,2024,32,FR,FR,France,Tous âges,2092.616168,4882.3003794,6926.1512684,IRA
2024-08-12,2024,33,FR,FR,France,0-1 an,144.78654,340.33613445,106.73443456,RSV
2024-08-12,2024,33,FR,FR,France,00-04 ans,944.05067109,1615.5088853,592.67241379,COVID
2024-08-12,2024,33,FR,FR,France,00-04 ans,2832.1520133,6219.7092084,5280.1724138,IRA
2024-08-12,2024,33,FR,FR,France,05-14 ans,76.911699453,97.529258778,623.28139322,COVID
2024-08-12,2024,33,FR,FR,France,05-14 ans,911.10782429,1560.4681404,5316.223648,IRA
2024-08-12,2024,33,FR,FR,France,15-64 ans,278.25034595,258.21937736,2283.0008709,COVID
2024-08-12,2024,33,FR,FR,France,15-64 ans,1271.2221688,2313.0637184,7131.0081699,IRA
2024-08-12,2024,33,FR,FR,France,65 ans ou plus,871.82996005,1325.751996,2229.9349241,COVID
2024-08-12,2024,33,FR,FR,France,65 ans ou plus,4004.8999051,6823.203606,9422.9934924,IRA
2024-08-12,2024,33,FR,FR,France,Tous âges,470.23514541,855.95356745,1850.4173122,COVID
2024-08-12,2024,33,FR,FR,France,Tous âges,2070.8164663,4735.5924254,6998.1008546,IRA
2024-08-19,2024,34,FR,FR,France,0-1 an,129.41762071,313.05114638,133.64323068,RSV
2024-08-19,2024,34,FR,FR,France,00-04 ans,1087.1006231,1761.9872906,671.05432959,COVID
2024-08-19,2024,34,FR,FR,France,00-04 ans,2628.2646162,5632.5823224,5613.6275648,IRA
2024-08-19,2024,34,FR,FR,France,05-14 ans,72.734172412,130.80444735,820.82551595,COVID
2024-08-19,2024,34,FR,FR,France,05-14 ans,755.80292202,1079.1366906,6742.4953096,IRA
2024-08-19,2024,34,FR,FR,France,15-64 ans,297.47949944,332.73611467,2372.2786018,COVID
2024-08-19,2024,34,FR,FR,France,15-64 ans,1306.6174862,2252.3675454,8328.9964438,IRA
2024-08-19,2024,34,FR,FR,France,65 ans ou plus,903.83812132,1412.6327155,2053.9024146,COVID
2024-08-19,2024,34,FR,FR,France,65 ans ou plus,3908.8968302,6700.2579329,9538.1224326,IRA
2024-08-19,2024,34,FR,FR,France,Tous âges,500.39566853,932.91077088,1962.7329193,COVID
2024-08-19,2024,34,FR,FR,France,Tous âges,2032.4712956,4579.7437843,8017.9434092,IRA
2024-08-26,2024,35,FR,FR,France,0-1 an,154.69405649,381.77874187,120.48192771,RSV
2024-08-26,2024,35,FR,FR,France,00-04 ans,1280.2926383,1803.8331454,592.34687833,COVID
2024-08-26,2024,35,FR,FR,France,00-04 ans,3079.8876478,5721.5332582,4916.4790902,IRA
2024-08-26,2024,35,FR,FR,France,05-14 ans,83.202091938,59.844404548,766.63600123,COVID
2024-08-26,2024,35,FR,FR,France,05-14 ans,695.33176834,1226.8102932,6265.9715834,IRA
2024-08-26,2024,35,FR,FR,France,15-64 ans,277.64000879,281.39915936,2362.7903024,COVID
2024-08-26,2024,35,FR,FR,France,15-64 ans,1328.3770587,2504.0963169,8354.7585152,IRA
2024-08-26,2024,35,FR,FR,France,65 ans ou plus,1011.4393196,1482.3093438,2448.2904179,COVID
2024-08-26,2024,35,FR,FR,France,65 ans ou plus,4235.0324725,7023.3228434,10141.409878,IRA
2024-08-26,2024,35,FR,FR,France,Tous âges,527.9067539,941.0434127,1965.2901174,COVID
2024-08-26,2024,35,FR,FR,France,Tous âges,2135.728369,4835.71615,7918.6094671,IRA
2024-09-02,2024,36,FR,FR,France,0-1 an,197.61644169,421.00694444,169.91504248,RSV
2024-09-02,2024,36,FR,FR,France,00-04 ans,1190.5877941,1403.6911879,799.00383937,COVID
2024-09-02,2024,36,FR,FR,France,00-04 ans,3303.0217806,6186.6389394,6319.3940023,IRA
2024-09-02,2024,36,FR,FR,France,05-14 ans,100.08618533,87.744954665,1278.5935471,COVID
2024-09-02,2024,36,FR,FR,France,05-14 ans,825.71102894,1637.9058204,7411.8469683,IRA
2024-09-02,2024,36,FR,FR,France,15-64 ans,251.50620262,209.25696045,2625.2338391,COVID
2024-09-02,2024,36,FR,FR,France,15-64 ans,1311.1306956,2330.2003901,9079.1935149,IRA
2024-09-02,2024,36,FR,FR,France,65 ans ou plus,914.74126755,1366.8785627,2615.4519589,COVID
2024-09-02,2024,36,FR,FR,France,65 ans ou plus,4127.8456934,6831.4083624,10385.20464,IRA
2024-09-02,2024,36,FR,FR,France,Tous âges,481.80461952,832.25797097,2222.7129829,COVID
2024-09-02,2024,36,FR,FR,France,Tous âges,2120.2305696,4697.762763,8672.6077581,IRA
2024-09-09,2024,37,FR,FR,France,0-1 an,353.86978863,790.42784627,346.55371583,RSV
2024-09-09,2024,37,FR,FR,France,00-04 ans,1224.2444117,1672.3842196,950.91800161,COVID
2024-09-09,2024,37,FR,FR,France,00-04 ans,4492.5397606,9605.4888508,8368.0784142,IRA
2024-09-09,2024,37,FR,FR,France,05-14 ans,165.07788886,94.339622642,1733.8832875,COVID
2024-09-09,2024,37,FR,FR,France,05-14 ans,1125.3196931,1910.3773585,10304.002444,IRA
2024-09-09,2024,37,FR,FR,France,15-64 ans,304.86993812,381.02841383,3689.3043262,COVID
2024-09-09,2024,37,FR,FR,France,15-64 ans,1489.2337815,2656.3123707,11973.695095,IRA
2024-09-09,2024,37,FR,FR,France,65 ans ou plus,1164.8168039,1693.2557738,2648.70419,COVID
2024-09-09,2024,37,FR,FR,France,65 ans ou plus,4471.8940208,7291.3666993,12238.84005,IRA
2024-09-09,2024,37,FR,FR,France,Tous âges,588.62038539,1088.6972157,2828.8745223,COVID
2024-09-09,2024,37,FR,FR,France,Tous âges,2468.9038795,5328.2948894,11151.194771,IRA
2024-09-16,2024,38,FR,FR,France,0-1 an,479.75532935,1031.5652457,372.34042553,RSV
2024-09-16,2024,38,FR,FR,France,00-04 ans,1369.6966753,1789.0576243,910.023948,COVID
2024-09-16,2024,38,FR,FR,France,00-04 ans,5500.6435632,11150.405658,8922.3400616,IRA
2024-09-16,2024,38,FR,FR,France,05-14 ans,154.75938096,168.79672052,2400.3941996,COVID
2024-09-16,2024,38,FR,FR,France,05-14 ans,1208.3951664,2049.6744635,12607.349007,IRA
2024-09-16,2024,38,FR,FR,France,15-64 ans,481.06073893,501.91288477,5165.765661,COVID
2024-09-16,2024,38,FR,FR,France,15-64 ans,2000.912011,3306.3072549,16022.399194,IRA
2024-09-16,2024,38,FR,FR,France,65 ans ou plus,1977.9032875,2902.7890604,4820.6153504,COVID
2024-09-16,2024,38,FR,FR,France,65 ans ou plus,5879.7056772,9328.4592472,17238.698212,IRA
2024-09-16,2024,38,FR,FR,France,Tous âges,890.41404917,1758.6081719,3996.4704174,COVID
2024-09-16,2024,38,FR,FR,France,Tous âges,3199.1209981,6733.2643156,14444.481676,IRA
2024-09-23,2024,39,FR,FR,France,0-1 an,510.79032492,1161.54396,362.80765725,RSV
2024-09-23,2024,39,FR,FR,France,00-04 ans,1026.6413428,1405.5299539,660.15678724,COVID
2024-09-23,2024,39,FR,FR,France,00-04 ans,5536.1634413,12488.479263,8877.7334617,IRA
2024-09-23,2024,39,FR,FR,France,05-14 ans,129.57490339,185.23418894,1949.0374631,COVID
2024-09-23,2024,39,FR,FR,France,05-14 ans,1195.7263014,2699.1267531,11358.734723,IRA
2024-09-23,2024,39,FR,FR,France,15-64 ans,481.33430346,619.12818113,4920.2733485,COVID
2024-09-23,2024,39,FR,FR,France,15-64 ans,2097.3150094,3739.9661639,15768.792711,IRA
2024-09-23,2024,39,FR,FR,France,65 ans ou plus,2415.5143726,3567.9577954,5245.6910395,COVID
2024-09-23,2024,39,FR,FR,France,65 ans ou plus,6708.3596305,10528.946272,18841.665775,IRA
2024-09-23,2024,39,FR,FR,France,Tous âges,956.81773549,2120.4410517,3845.334589,COVID
2024-09-23,2024,39,FR,FR,France,Tous âges,3450.5989657,7612.730989,14347.694481,IRA
2024-09-30,2024,40,FR,FR,France,0-1 an,510.68999028,1103.1420765,394.02662828,RSV
2024-09-30,2024,40,FR,FR,France,00-04 ans,752.53627841,963.43332603,497.0720414,COVID
2024-09-30,2024,40,FR,FR,France,00-04 ans,5134.1980223,11364.134005,9539.6976713,IRA
2024-09-30,2024,40,FR,FR,France,05-14 ans,57.884542601,53.262316911,1496.5303904,COVID
2024-09-30,2024,40,FR,FR,France,05-14 ans,926.15268161,1837.5499334,10341.944653,IRA
2024-09-30,2024,40,FR,FR,France,15-64 ans,397.10802876,472.90711527,3825.8046032,COVID
2024-09-30,2024,40,FR,FR,France,15-64 ans,1998.3500802,3436.6990361,15234.457072,IRA
2024-09-30,2024,40,FR,FR,France,65 ans ou plus,2158.7869997,3256.193847,4420.6365717,COVID
2024-09-30,2024,40,FR,FR,France,65 ans ou plus,6776.6647024,10549.959161,19429.99792,IRA
2024-09-30,2024,40,FR,FR,France,Tous âges,816.60326805,1887.2074004,3023.7093992,COVID
2024-09-30,2024,40,FR,FR,France,Tous âges,3347.8283363,7442.9920416,14083.586061,IRA
2024-10-07,2024,41,FR,FR,France,0-1 an,577.03240478,1185.2816672,375.76821773,RSV
2024-10-07,2024,41,FR,FR,France,00-04 ans,550.96418733,738.96978918,305.22194944,COVID
2024-10-07,2024,41,FR,FR,France,00-04 ans,5537.4428185,11671.375788,8844.801274,IRA
2024-10-07,2024,41,FR,FR,France,05-14 ans,42.221283971,81.989614649,981.12580028,COVID
2024-10-07,2024,41,FR,FR,France,05-14 ans,842.20350659,1749.1117792,9270.8073501,IRA
2024-10-07,2024,41,FR,FR,France,15-64 ans,302.3969629,390.12625904,3042.5406783,COVID
2024-10-07,2024,41,FR,FR,France,15-64 ans,1874.9621373,3528.8693432,13536.561459,IRA
2024-10-07,2024,41,FR,FR,France,65 ans ou plus,2119.480166,3092.7556588,3842.9231415,COVID
2024-10-07,2024,41,FR,FR,France,65 ans ou plus,6872.1507791,10788.180001,18910.121798,IRA
2024-10-07,2024,41,FR,FR,France,Tous âges,729.44869319,1758.325508,2371.7802599,COVID
2024-10-07,2024,41,FR,FR,France,Tous âges,3328.7669755,7607.6157814,12720.537953,IRA
