geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2022-03-28,2022,13,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.7
FR,FR,France,2022-03-28,2022,13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,8.6
FR,FR,France,2022-04-04,2022,14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,19.1
FR,FR,France,2022-05-02,2022,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,17.5
FR,FR,France,2022-04-11,2022,15,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2022-04-25,2022,17,Influenza,Influenza,total,positivity,primary care sentinel,rate,29.2
FR,FR,France,2022-04-25,2022,17,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.1
FR,FR,France,2022-04-25,2022,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,8.3
FR,FR,France,2022-04-18,2022,16,Influenza,Influenza,total,positivity,primary care sentinel,rate,43.2
FR,FR,France,2022-04-18,2022,16,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2022-04-18,2022,16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.2
FR,FR,France,2022-04-11,2022,15,Influenza,Influenza,total,positivity,primary care sentinel,rate,53.3
FR,FR,France,2025-03-24,2025,13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,9.3
FR,FR,France,2025-03-17,2025,12,Influenza,Influenza,total,positivity,primary care sentinel,rate,29.2
FR,FR,France,2025-03-17,2025,12,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.5
FR,FR,France,2025-03-17,2025,12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.1
FR,FR,France,2025-03-10,2025,11,Influenza,Influenza,total,positivity,primary care sentinel,rate,21.4
FR,FR,France,2025-03-24,2025,13,RSV,RSV,RSV,positivity,primary care sentinel,rate,7.4
FR,FR,France,2025-04-14,2025,16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-07,2025,15,Influenza,Influenza,total,positivity,primary care sentinel,rate,3.7
FR,FR,France,2025-04-07,2025,15,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-07,2025,15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,18.5
FR,FR,France,2025-03-10,2025,11,RSV,RSV,RSV,positivity,primary care sentinel,rate,6.0
FR,FR,France,2025-03-31,2025,14,Influenza,Influenza,total,positivity,primary care sentinel,rate,10.0
FR,FR,France,2025-03-31,2025,14,RSV,RSV,RSV,positivity,primary care sentinel,rate,5.0
FR,FR,France,2025-03-31,2025,14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,7.5
FR,FR,France,2025-03-24,2025,13,Influenza,Influenza,total,positivity,primary care sentinel,rate,3.7
FR,FR,France,2025-02-17,2025,8,Influenza,Influenza,total,positivity,primary care sentinel,rate,49.6
FR,FR,France,2025-02-17,2025,8,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.6
FR,FR,France,2025-02-17,2025,8,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,1.7
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza,total,positivity,primary care sentinel,rate,55.8
FR,FR,France,2025-02-10,2025,7,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.4
FR,FR,France,2025-02-24,2025,9,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.9
FR,FR,France,2025-03-10,2025,11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.3
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza,total,positivity,primary care sentinel,rate,37.3
FR,FR,France,2025-03-03,2025,10,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.0
FR,FR,France,2025-03-03,2025,10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,5.3
FR,FR,France,2025-02-24,2025,9,Influenza,Influenza,total,positivity,primary care sentinel,rate,39.0
FR,FR,France,2025-02-24,2025,9,RSV,RSV,RSV,positivity,primary care sentinel,rate,3.8
FR,FR,France,2025-06-23,2025,26,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-23,2025,26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-16,2025,25,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-16,2025,25,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-16,2025,25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,100.0
FR,FR,France,2025-06-09,2025,24,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-09,2025,24,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-09,2025,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,20.0
FR,FR,France,2025-06-02,2025,23,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-23,2025,26,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-14,2025,29,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-14,2025,29,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-14,2025,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-07,2025,28,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-02,2025,23,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-07,2025,28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2025-06-30,2025,27,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-30,2025,27,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-30,2025,27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-07,2025,28,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-06-02,2025,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-05,2025,19,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-05,2025,19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,20.0
FR,FR,France,2025-04-28,2025,18,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-28,2025,18,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-28,2025,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-21,2025,17,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-21,2025,17,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-21,2025,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-04-14,2025,16,Influenza,Influenza,total,positivity,primary care sentinel,rate,12.5
FR,FR,France,2025-04-14,2025,16,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-05,2025,19,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-26,2025,22,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-26,2025,22,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-26,2025,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-19,2025,21,Influenza,Influenza,total,positivity,primary care sentinel,rate,20.0
FR,FR,France,2025-05-19,2025,21,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-19,2025,21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,20.0
FR,FR,France,2025-05-12,2025,20,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-12,2025,20,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-05-12,2025,20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-02-10,2025,7,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.6
FR,FR,France,2024-12-02,2024,49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.8
FR,FR,France,2024-11-25,2024,48,Influenza,Influenza,total,positivity,primary care sentinel,rate,15.8
FR,FR,France,2024-11-25,2024,48,RSV,RSV,RSV,positivity,primary care sentinel,rate,10.2
FR,FR,France,2024-11-25,2024,48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.2
FR,FR,France,2024-11-18,2024,47,Influenza,Influenza,total,positivity,primary care sentinel,rate,6.4
FR,FR,France,2024-11-18,2024,47,RSV,RSV,RSV,positivity,primary care sentinel,rate,16.9
FR,FR,France,2024-12-02,2024,49,RSV,RSV,RSV,positivity,primary care sentinel,rate,16.1
FR,FR,France,2024-12-16,2024,51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.1
FR,FR,France,2024-12-09,2024,50,Influenza,Influenza,total,positivity,primary care sentinel,rate,22.4
FR,FR,France,2024-12-09,2024,50,RSV,RSV,RSV,positivity,primary care sentinel,rate,10.6
FR,FR,France,2024-12-09,2024,50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.1
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza,total,positivity,primary care sentinel,rate,24.2
FR,FR,France,2024-10-28,2024,44,RSV,RSV,RSV,positivity,primary care sentinel,rate,5.9
FR,FR,France,2024-10-28,2024,44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,21.2
FR,FR,France,2024-10-21,2024,43,Influenza,Influenza,total,positivity,primary care sentinel,rate,1.1
FR,FR,France,2024-10-28,2024,44,Influenza,Influenza,total,positivity,primary care sentinel,rate,2.4
FR,FR,France,2024-10-21,2024,43,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-10-21,2024,43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,18.1
FR,FR,France,2024-10-14,2024,42,Influenza,Influenza,total,positivity,primary care sentinel,rate,2.6
FR,FR,France,2024-11-04,2024,45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,5.3
FR,FR,France,2024-11-18,2024,47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.4
FR,FR,France,2024-11-11,2024,46,Influenza,Influenza,total,positivity,primary care sentinel,rate,6.3
FR,FR,France,2024-11-11,2024,46,RSV,RSV,RSV,positivity,primary care sentinel,rate,13.9
FR,FR,France,2024-11-11,2024,46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,8.9
FR,FR,France,2024-11-04,2024,45,Influenza,Influenza,total,positivity,primary care sentinel,rate,2.3
FR,FR,France,2024-11-04,2024,45,RSV,RSV,RSV,positivity,primary care sentinel,rate,6.8
FR,FR,France,2024-12-16,2024,51,RSV,RSV,RSV,positivity,primary care sentinel,rate,10.0
FR,FR,France,2025-01-20,2025,4,Influenza,Influenza,total,positivity,primary care sentinel,rate,57.8
FR,FR,France,2025-01-20,2025,4,RSV,RSV,RSV,positivity,primary care sentinel,rate,3.7
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza,total,positivity,primary care sentinel,rate,51.3
FR,FR,France,2025-01-13,2025,3,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.9
FR,FR,France,2025-01-20,2025,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.7
FR,FR,France,2025-01-27,2025,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.6
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza,total,positivity,primary care sentinel,rate,50.7
FR,FR,France,2025-02-03,2025,6,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.1
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza,total,positivity,primary care sentinel,rate,60.4
FR,FR,France,2025-01-27,2025,5,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.6
FR,FR,France,2025-02-03,2025,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.3
FR,FR,France,2025-07-21,2025,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-01-13,2025,3,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,1.9
FR,FR,France,2024-12-30,2025,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.4
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza,total,positivity,primary care sentinel,rate,53.5
FR,FR,France,2024-12-23,2024,52,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.9
FR,FR,France,2024-12-23,2024,52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.1
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza,total,positivity,primary care sentinel,rate,39.2
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza,total,positivity,primary care sentinel,rate,52.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV,RSV,positivity,primary care sentinel,rate,6.1
FR,FR,France,2025-01-06,2025,2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.7
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza,total,positivity,primary care sentinel,rate,43.4
FR,FR,France,2024-12-30,2025,1,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.8
FR,FR,France,2025-07-21,2025,30,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2025-07-21,2025,30,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-10-14,2024,42,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-12,2023,24,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-12,2023,24,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-12,2023,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-05,2023,23,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-05,2023,23,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-05,2023,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2023-05-29,2023,22,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-29,2023,22,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-19,2023,25,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-19,2023,25,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-07-03,2023,27,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-07-03,2023,27,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-07-03,2023,27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-26,2023,26,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-26,2023,26,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-29,2023,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,33.3
FR,FR,France,2023-05-01,2023,18,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-01,2023,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,32.1
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza,total,positivity,primary care sentinel,rate,12.8
FR,FR,France,2023-04-24,2023,17,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-04-24,2023,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,23.4
FR,FR,France,2023-04-17,2023,16,Influenza,Influenza,total,positivity,primary care sentinel,rate,14.6
FR,FR,France,2023-04-17,2023,16,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.1
FR,FR,France,2023-05-22,2023,21,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-22,2023,21,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-22,2023,21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,42.9
FR,FR,France,2023-05-15,2023,20,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-01,2023,18,Influenza,Influenza,total,positivity,primary care sentinel,rate,10.7
FR,FR,France,2023-05-15,2023,20,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-15,2023,20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-08,2023,19,Influenza,Influenza,total,positivity,primary care sentinel,rate,5.3
FR,FR,France,2023-05-08,2023,19,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-05-08,2023,19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,15.8
FR,FR,France,2023-04-17,2023,16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,18.8
FR,FR,France,2023-10-16,2023,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.3
FR,FR,France,2023-10-09,2023,41,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.7
FR,FR,France,2023-10-09,2023,41,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.4
FR,FR,France,2023-10-09,2023,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,23.6
FR,FR,France,2023-10-02,2023,40,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.8
FR,FR,France,2023-10-02,2023,40,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.6
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,29.8
FR,FR,France,2023-09-25,2023,39,Influenza,Influenza,total,positivity,primary care sentinel,rate,1.0
FR,FR,France,2023-10-16,2023,42,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.7
FR,FR,France,2023-10-30,2023,44,Influenza,Influenza,total,positivity,primary care sentinel,rate,2.0
FR,FR,France,2023-10-30,2023,44,RSV,RSV,RSV,positivity,primary care sentinel,rate,13.7
FR,FR,France,2023-10-30,2023,44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,20.6
FR,FR,France,2023-10-23,2023,43,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.5
FR,FR,France,2023-10-23,2023,43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,21.8
FR,FR,France,2023-10-16,2023,42,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-10-23,2023,43,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.9
FR,FR,France,2023-09-25,2023,39,RSV,RSV,RSV,positivity,primary care sentinel,rate,3.1
FR,FR,France,2023-08-28,2023,35,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-08-28,2023,35,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,66.7
FR,FR,France,2023-07-31,2023,31,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-07-31,2023,31,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-07-31,2023,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,27.6
FR,FR,France,2023-09-18,2023,38,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-18,2023,38,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,31.8
FR,FR,France,2023-09-04,2023,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,33.3
FR,FR,France,2023-09-11,2023,37,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-04,2023,36,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-04-10,2023,15,Influenza,Influenza,total,positivity,primary care sentinel,rate,18.0
FR,FR,France,2023-01-16,2023,3,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.9
FR,FR,France,2023-01-16,2023,3,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.7
FR,FR,France,2023-01-09,2023,2,Influenza,Influenza,total,positivity,primary care sentinel,rate,33.8
FR,FR,France,2023-01-09,2023,2,RSV,RSV,RSV,positivity,primary care sentinel,rate,6.8
FR,FR,France,2023-01-09,2023,2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.4
FR,FR,France,2023-01-16,2023,3,Influenza,Influenza,total,positivity,primary care sentinel,rate,33.1
FR,FR,France,2023-01-30,2023,5,Influenza,Influenza,total,positivity,primary care sentinel,rate,51.2
FR,FR,France,2023-01-30,2023,5,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.3
FR,FR,France,2023-01-30,2023,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.0
FR,FR,France,2023-01-23,2023,4,Influenza,Influenza,total,positivity,primary care sentinel,rate,45.6
FR,FR,France,2023-01-23,2023,4,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.7
FR,FR,France,2023-01-23,2023,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.7
FR,FR,France,2023-01-02,2023,1,Influenza,Influenza,total,positivity,primary care sentinel,rate,39.4
FR,FR,France,2022-12-19,2022,51,RSV,RSV,RSV,positivity,primary care sentinel,rate,7.6
FR,FR,France,2022-12-19,2022,51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.3
FR,FR,France,2022-12-12,2022,50,Influenza,Influenza,total,positivity,primary care sentinel,rate,54.5
FR,FR,France,2022-12-12,2022,50,RSV,RSV,RSV,positivity,primary care sentinel,rate,8.7
FR,FR,France,2022-12-12,2022,50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,9.5
FR,FR,France,2022-12-05,2022,49,Influenza,Influenza,total,positivity,primary care sentinel,rate,31.9
FR,FR,France,2023-02-06,2023,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.9
FR,FR,France,2023-01-02,2023,1,RSV,RSV,RSV,positivity,primary care sentinel,rate,7.3
FR,FR,France,2023-01-02,2023,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,9.7
FR,FR,France,2022-12-26,2022,52,Influenza,Influenza,total,positivity,primary care sentinel,rate,46.0
FR,FR,France,2022-12-26,2022,52,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.0
FR,FR,France,2022-12-26,2022,52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,9.3
FR,FR,France,2022-12-19,2022,51,Influenza,Influenza,total,positivity,primary care sentinel,rate,65.1
FR,FR,France,2023-03-27,2023,13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,21.6
FR,FR,France,2023-03-20,2023,12,Influenza,Influenza,total,positivity,primary care sentinel,rate,32.2
FR,FR,France,2023-03-20,2023,12,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-03-20,2023,12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,18.3
FR,FR,France,2023-03-13,2023,11,Influenza,Influenza,total,positivity,primary care sentinel,rate,39.2
FR,FR,France,2023-03-13,2023,11,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.6
FR,FR,France,2023-03-13,2023,11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,14.4
FR,FR,France,2023-03-06,2023,10,Influenza,Influenza,total,positivity,primary care sentinel,rate,48.9
FR,FR,France,2023-04-10,2023,15,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-04-10,2023,15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.4
FR,FR,France,2023-04-03,2023,14,Influenza,Influenza,total,positivity,primary care sentinel,rate,22.2
FR,FR,France,2023-03-27,2023,13,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-04-03,2023,14,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.4
FR,FR,France,2023-04-03,2023,14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.7
