geo_code,geo_name,taux_passages_bronchio_sau,taux_hospit_bronchio_sau,taux_actes_bronchio_sos,year,population,pop_lt1,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,gm_workplaces,score_mnp,tmean,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
53,Bretagne,689.65517241,1578.9473684,390.24390244,2020,,,,,,,,,,,,,,6.1000000000000005,10.207142857142856,75.0,4.0,,REG
28,Normandie,834.87940631,1166.6666667,720.72072072,2020,,,,,,,,,,,,,,6.728571428571428,10.6,100.0,5.0,,REG
84,Auvergne et Rhône-Alpes,799.64061096,1570.2479339,268.94865526,2020,,,,,,,,,,,,,,3.6471428571428577,12.135714285714286,62.5,3.0,,REG
75,Nouvelle Aquitaine,568.51311953,1061.452514,416.66666667,2020,,,,,,,,,,,,,,8.457142857142857,11.664285714285716,75.0,4.0,,REG
4,Réunion,2202.6431718,4461.5384615,,2020,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,693.39111593,710.0591716,216.53543307,2020,,,,,,,,,,,,,,6.557142857142857,12.22857142857143,75.0,4.0,,REG
52,Pays de la Loire,1207.2892938,2441.8604651,500.0,2020,,,,,,,,,,,,,,6.114285714285714,10.84142857142857,75.0,4.0,,REG
27,Bourgogne et Franche-Comté,967.74193548,2027.027027,256.41025641,2020,,,,,,,,,,,,,,4.785714285714286,8.971428571428572,62.5,3.0,,REG
1,Guadeloupe,769.23076923,909.09090909,,2020,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,708.35368832,1149.4252874,376.41154329,2020,,,,,,,,,,,,,,9.985714285714286,12.868571428571428,87.5,4.0,,REG
6,Mayotte,2095.2380952,3461.5384615,,2020,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,504.85436893,700.63694268,303.03030303,2020,,,,,,,,,,,,,,6.7,10.61,25.0,1.0,,REG
3,Guyane,404.04040404,625.0,,2020,,,,,,,,,,,,,,,,,,,REG
28,Normandie,650.60240964,1800.0,285.71428571,2020,,,,,,,,,,,,,,0.6,6.527142857142857,12.5,1.0,,REG
94,Corse,0.0,0.0,909.09090909,2020,,,,,,,,,,,,,,2.314285714285714,7.428571428571429,12.5,1.0,,REG
84,Auvergne et Rhône-Alpes,803.21285141,1288.3435583,171.67381974,2020,,,,,,,,,,,,,,3.847142857142857,9.87,12.5,1.0,,REG
24,Centre-Val de Loire,643.77682403,2500.0,277.77777778,2020,,,,,,,,,,,,,,0.8928571428571429,8.775714285714285,25.0,1.0,,REG
4,Réunion,1751.8248175,3170.7317073,,2020,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,456.62100457,909.09090909,0.0,2020,,,,,,,,,,,,,,0.2857142857142857,6.264285714285714,12.5,1.0,,REG
53,Bretagne,730.89700997,1600.0,0.0,2020,,,,,,,,,,,,,,1.7285714285714284,7.607142857142857,12.5,1.0,,REG
32,Hauts-de-France,415.9733777,808.08080808,269.36026936,2020,,,,,,,,,,,,,,3.1714285714285713,9.721428571428572,25.0,1.0,,REG
75,Nouvelle Aquitaine,523.0125523,1021.8978102,212.20159151,2020,,,,,,,,,,,,,,3.3285714285714287,8.307142857142857,12.5,1.0,,REG
44,Grand Est,682.30277186,956.52173913,292.68292683,2020,,,,,,,,,,,,,,4.115714285714286,8.895714285714286,12.5,1.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,600.0,1111.1111111,367.64705882,2020,,,,,,,,,,,,,,1.0285714285714285,6.771428571428571,12.5,1.0,,REG
76,Occitanie,565.2173913,1025.6410256,187.5,2020,,,,,,,,,,,,,,2.6914285714285713,7.017142857142857,12.5,1.0,,REG
1,Guadeloupe,652.17391304,833.33333333,,2020,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,828.40236686,2222.2222222,284.09090909,2020,,,,,,,,,,,,,,0.3642857142857142,5.847142857142857,12.5,1.0,,REG
6,Mayotte,2075.4716981,2857.1428571,,2020,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,252.25225225,660.37735849,98.522167488,2020,,,,,,,,,,,,,,2.31,8.198571428571428,25.0,1.0,,REG
11,Île-de-France,398.74902267,816.32653061,228.01302932,2020,,,,,,,,,,,,,,7.335714285714286,10.885714285714286,50.0,2.0,,REG
75,Nouvelle Aquitaine,113.12217195,258.62068966,144.92753623,2020,,,,,,,,,,,,,,4.114285714285715,9.542857142857144,25.0,1.0,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,306.51340996,434.7826087,422.53521127,2020,,,,,,,,,,,,,,2.0,8.185714285714285,12.5,1.0,,REG
32,Hauts-de-France,139.61605585,303.03030303,101.01010101,2020,,,,,,,,,,,,,,3.0,9.907142857142857,37.5,2.0,,REG
76,Occitanie,463.41463415,769.23076923,288.46153846,2020,,,,,,,,,,,,,,3.197142857142857,8.05,25.0,1.0,,REG
27,Bourgogne et Franche-Comté,257.73195876,322.58064516,163.93442623,2020,,,,,,,,,,,,,,0.8428571428571429,7.228571428571429,12.5,1.0,,REG
84,Auvergne et Rhône-Alpes,294.11764706,465.11627907,107.52688172,2020,,,,,,,,,,,,,,2.8185714285714285,10.372857142857145,12.5,1.0,,REG
24,Centre-Val de Loire,426.54028436,689.65517241,666.66666667,2020,,,,,,,,,,,,,,0.9142857142857144,9.182857142857143,12.5,1.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,2.814285714285714,8.621428571428572,25.0,1.0,,REG
6,Mayotte,1063.8297872,1428.5714286,,2020,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,353.200883,582.52427184,445.85987261,2020,,,,,,,,,,,,,,4.3,9.277142857142858,25.0,1.0,,REG
52,Pays de la Loire,397.11191336,363.63636364,75.757575758,2020,,,,,,,,,,,,,,0.4928571428571427,6.938571428571429,12.5,1.0,,REG
3,Guyane,500.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
4,Réunion,957.44680851,2608.6956522,,2020,,,,,,,,,,,,,,,,,,,REG
28,Normandie,367.89297659,697.6744186,247.9338843,2020,,,,,,,,,,,,,,0.65,7.445714285714286,12.5,1.0,,REG
52,Pays de la Loire,140.35087719,0.0,0.0,2020,,,,,,,,,,,,,,8.935714285714285,16.355714285714285,100.0,5.0,,REG
76,Occitanie,298.50746269,520.83333333,113.63636364,2020,,,,,,,,,,,,,,9.84,15.282857142857145,100.0,5.0,,REG
32,Hauts-de-France,141.84397163,439.56043956,59.523809524,2020,,,,,,,,,,,,,,6.871428571428572,14.685714285714283,50.0,2.0,,REG
27,Bourgogne et Franche-Comté,146.34146341,270.27027027,0.0,2020,,,,,,,,,,,,,,7.928571428571429,15.35,75.0,4.0,,REG
84,Auvergne et Rhône-Alpes,113.63636364,206.89655172,125.78616352,2020,,,,,,,,,,,,,,3.198571428571429,13.281428571428572,12.5,1.0,,REG
53,Bretagne,68.027210884,392.15686275,0.0,2020,,,,,,,,,,,,,,10.014285714285714,16.47142857142857,100.0,5.0,,REG
28,Normandie,140.84507042,400.0,0.0,2020,,,,,,,,,,,,,,7.3,15.070000000000002,75.0,4.0,,REG
24,Centre-Val de Loire,46.082949309,625.0,0.0,2020,,,,,,,,,,,,,,5.728571428571429,14.69,50.0,2.0,,REG
93,Provence-Alpes-Côte d'Azur,110.09174312,421.05263158,96.618357488,2020,,,,,,,,,,,,,,8.842857142857143,16.242857142857144,87.5,4.0,,REG
6,Mayotte,1666.6666667,3333.3333333,,2020,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,73.71007371,190.47619048,115.83011583,2020,,,,,,,,,,,,,,11.857142857142858,18.214285714285715,100.0,5.0,,REG
2,Martinique,,,714.28571429,2020,,,,,,,,,,,,,,,,,,,REG
4,Réunion,500.0,434.7826087,,2020,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,177.99352751,313.90134529,64.102564103,2020,,,,,,,,,,,,,,11.342857142857143,14.582857142857142,75.0,4.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,9.55714285714286,16.65,100.0,5.0,,REG
44,Grand Est,120.96774194,344.82758621,52.91005291,2020,,,,,,,,,,,,,,9.974285714285712,15.032857142857145,100.0,5.0,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
3,Guyane,149.25373134,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,42.826552463,0.0,0.0,2020,,,,,,,,,,,,,,7.574285714285715,12.207142857142856,50.0,2.0,,REG
11,Île-de-France,131.57894737,227.27272727,64.102564103,2020,,,,,,,,,,,,,,12.678571428571429,14.754285714285714,100.0,5.0,,REG
53,Bretagne,32.786885246,0.0,0.0,2020,,,,,,,,,,,,,,8.914285714285715,14.2,87.5,4.0,,REG
93,Provence-Alpes-Côte d'Azur,99.173553719,90.09009009,150.75376884,2020,,,,,,,,,,,,,,8.457142857142857,14.385714285714286,87.5,4.0,,REG
6,Mayotte,571.42857143,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,136.05442177,277.77777778,97.087378641,2020,,,,,,,,,,,,,,10.571428571428571,15.864285714285714,100.0,5.0,,REG
4,Réunion,202.02020202,322.58064516,,2020,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,91.324200913,0.0,0.0,2020,,,,,,,,,,,,,,8.135714285714286,15.435714285714283,87.5,4.0,,REG
52,Pays de la Loire,143.36917563,392.15686275,0.0,2020,,,,,,,,,,,,,,6.857142857142857,13.711428571428572,62.5,3.0,,REG
44,Grand Est,103.95010395,190.47619048,0.0,2020,,,,,,,,,,,,,,10.348571428571429,14.537142857142856,87.5,4.0,,REG
27,Bourgogne et Franche-Comté,106.95187166,0.0,0.0,2020,,,,,,,,,,,,,,7.285714285714286,13.05,75.0,4.0,,REG
28,Normandie,97.719869707,277.77777778,0.0,2020,,,,,,,,,,,,,,6.721428571428571,13.477142857142857,87.5,4.0,,REG
75,Nouvelle Aquitaine,101.26582278,101.01010101,75.187969925,2020,,,,,,,,,,,,,,10.1,15.635714285714286,75.0,4.0,,REG
84,Auvergne et Rhône-Alpes,42.075736325,79.365079365,178.57142857,2020,,,,,,,,,,,,,,6.932857142857143,14.195714285714288,50.0,2.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
3,Guyane,144.92753623,1000.0,,2020,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,909.09090909,2020,,,,,,,,,,,,,,9.414285714285716,14.87857142857143,100.0,5.0,,REG
44,Grand Est,20.161290323,0.0,129.87012987,2020,,,,,,,,,,,,,,11.195714285714288,14.992857142857144,100.0,5.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,10.2,16.485714285714288,100.0,5.0,,REG
1,Guadeloupe,576.92307692,1000.0,,2020,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,102.86554004,183.48623853,70.175438596,2020,,,,,,,,,,,,,,12.30714285714286,15.314285714285717,87.5,4.0,,REG
53,Bretagne,32.258064516,188.67924528,204.08163265,2020,,,,,,,,,,,,,,10.3,15.728571428571428,100.0,5.0,,REG
3,Guyane,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,1147.5409836,1176.4705882,,2020,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,39.37007874,140.84507042,120.48192771,2020,,,,,,,,,,,,,,11.928571428571429,16.634285714285713,100.0,5.0,,REG
76,Occitanie,120.0,326.08695652,0.0,2020,,,,,,,,,,,,,,8.592857142857143,13.484285714285717,87.5,4.0,,REG
52,Pays de la Loire,92.879256966,350.87719298,83.333333333,2020,,,,,,,,,,,,,,9.414285714285716,15.69,100.0,5.0,,REG
28,Normandie,82.644628099,0.0,0.0,2020,,,,,,,,,,,,,,8.485714285714286,15.244285714285716,100.0,5.0,,REG
75,Nouvelle Aquitaine,68.181818182,81.967213115,43.29004329,2020,,,,,,,,,,,,,,11.357142857142858,17.2,100.0,5.0,,REG
24,Centre-Val de Loire,42.194092827,0.0,0.0,2020,,,,,,,,,,,,,,12.15,16.5,100.0,5.0,,REG
27,Bourgogne et Franche-Comté,146.34146341,0.0,0.0,2020,,,,,,,,,,,,,,8.2,14.421428571428573,100.0,5.0,,REG
32,Hauts-de-France,63.492063492,229.88505747,59.171597633,2020,,,,,,,,,,,,,,12.342857142857143,16.27857142857143,87.5,4.0,,REG
93,Provence-Alpes-Côte d'Azur,34.188034188,101.01010101,0.0,2020,,,,,,,,,,,,,,9.257142857142856,15.721428571428572,87.5,4.0,,REG
4,Réunion,198.01980198,344.82758621,,2020,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,0.0,0.0,33.222591362,2020,,,,,,,,,,,,,,9.9,14.478571428571428,50.0,2.0,,REG
44,Grand Est,73.126142596,180.18018018,48.780487805,2020,,,,,,,,,,,,,,11.412857142857144,13.571428571428571,75.0,4.0,,REG
27,Bourgogne et Franche-Comté,99.00990099,526.31578947,0.0,2020,,,,,,,,,,,,,,7.957142857142857,12.657142857142857,75.0,4.0,,REG
32,Hauts-de-France,30.864197531,206.18556701,46.948356808,2020,,,,,,,,,,,,,,11.528571428571428,16.257142857142856,100.0,5.0,,REG
84,Auvergne et Rhône-Alpes,26.560424967,77.519379845,56.179775281,2020,,,,,,,,,,,,,,11.794285714285715,16.791428571428572,100.0,5.0,,REG
93,Provence-Alpes-Côte d'Azur,0.0,0.0,0.0,2020,,,,,,,,,,,,,,9.314285714285717,13.921428571428573,62.5,3.0,,REG
28,Normandie,209.97375328,0.0,80.64516129,2020,,,,,,,,,,,,,,8.85,13.721428571428572,87.5,4.0,,REG
3,Guyane,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,9.114285714285714,14.05714285714286,50.0,2.0,,REG
52,Pays de la Loire,133.33333333,408.16326531,135.13513514,2020,,,,,,,,,,,,,,7.935714285714285,12.415714285714284,50.0,2.0,,REG
53,Bretagne,67.11409396,169.49152542,0.0,2020,,,,,,,,,,,,,,9.542857142857144,13.542857142857144,75.0,4.0,,REG
11,Île-de-France,87.719298246,104.71204188,27.624309392,2020,,,,,,,,,,,,,,12.892857142857142,17.264285714285712,62.5,3.0,,REG
24,Centre-Val de Loire,86.956521739,0.0,0.0,2020,,,,,,,,,,,,,,10.664285714285716,14.744285714285716,100.0,5.0,,REG
76,Occitanie,92.764378479,253.16455696,75.757575758,2020,,,,,,,,,,,,,,8.437142857142856,11.852857142857143,50.0,2.0,,REG
1,Guadeloupe,175.43859649,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,465.11627907,714.28571429,,2020,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
4,Réunion,86.206896552,312.5,,2020,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,28.985507246,0.0,0.0,2020,,,,,,,,,,,,,,10.37142857142857,15.94,87.5,4.0,,REG
32,Hauts-de-France,27.247956403,0.0,42.918454936,2020,,,,,,,,,,,,,,12.714285714285714,18.785714285714285,100.0,5.0,,REG
93,Provence-Alpes-Côte d'Azur,48.84004884,283.68794326,0.0,2020,,,,,,,,,,,,,,10.9,15.907142857142858,100.0,5.0,,REG
4,Réunion,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,30.721966206,168.06722689,86.206896552,2020,,,,,,,,,,,,,,9.94,14.14,62.5,3.0,,REG
11,Île-de-France,77.319587629,180.99547511,122.32415902,2020,,,,,,,,,,,,,,15.342857142857143,18.72714285714286,100.0,5.0,,REG
6,Mayotte,1060.6060606,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,0.0,0.0,0.0,2020,,,,,,,,,,,,,,9.2,14.235714285714284,100.0,5.0,,REG
84,Auvergne et Rhône-Alpes,77.69145394,58.823529412,49.019607843,2020,,,,,,,,,,,,,,11.977142857142857,18.515714285714285,100.0,5.0,,REG
1,Guadeloupe,169.49152542,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,0.0,0.0,47.846889952,2020,,,,,,,,,,,,,,13.05714285714286,16.915714285714284,100.0,5.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,10.957142857142856,16.314285714285713,87.5,4.0,,REG
53,Bretagne,28.08988764,147.05882353,125.0,2020,,,,,,,,,,,,,,11.514285714285714,16.185714285714287,100.0,5.0,,REG
28,Normandie,44.742729306,0.0,78.74015748,2020,,,,,,,,,,,,,,9.55,15.171428571428573,100.0,5.0,,REG
24,Centre-Val de Loire,86.956521739,0.0,303.03030303,2020,,,,,,,,,,,,,,11.721428571428572,18.327142857142857,100.0,5.0,,REG
3,Guyane,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,18.382352941,0.0,0.0,2020,,,,,,,,,,,,,,12.614285714285714,17.392857142857142,87.5,4.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,6.071428571428571,11.492857142857144,12.5,1.0,,REG
28,Normandie,81.967213115,200.0,0.0,2020,,,,,,,,,,,,,,4.371428571428572,10.424285714285714,12.5,1.0,,REG
93,Provence-Alpes-Côte d'Azur,13.440860215,90.909090909,57.471264368,2020,,,,,,,,,,,,,,5.428571428571429,11.035714285714286,12.5,1.0,,REG
84,Auvergne et Rhône-Alpes,37.783375315,172.4137931,0.0,2020,,,,,,,,,,,,,,11.804285714285712,16.565714285714286,75.0,4.0,,REG
53,Bretagne,28.571428571,0.0,0.0,2020,,,,,,,,,,,,,,5.357142857142857,11.0,12.5,1.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,28.449502134,100.0,50.0,2020,,,,,,,,,,,,,,11.37142857142857,14.80714285714286,87.5,4.0,,REG
3,Guyane,246.91358025,1818.1818182,,2020,,,,,,,,,,,,,,,,,,,REG
4,Réunion,79.365079365,277.77777778,,2020,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,18.018018018,0.0,76.335877863,2020,,,,,,,,,,,,,,6.557142857142857,12.171428571428573,12.5,1.0,,REG
24,Centre-Val de Loire,77.22007722,769.23076923,0.0,2020,,,,,,,,,,,,,,9.485714285714286,14.55714285714286,75.0,4.0,,REG
44,Grand Est,52.264808362,0.0,57.803468208,2020,,,,,,,,,,,,,,7.0928571428571425,11.965714285714284,12.5,1.0,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,85.47008547,277.77777778,0.0,2020,,,,,,,,,,,,,,5.394285714285714,9.52,12.5,1.0,,REG
27,Bourgogne et Franche-Comté,0.0,0.0,0.0,2020,,,,,,,,,,,,,,3.814285714285714,9.714285714285714,12.5,1.0,,REG
11,Île-de-France,64.308681672,196.07843137,110.29411765,2020,,,,,,,,,,,,,,13.12142857142857,16.364285714285714,87.5,4.0,,REG
6,Mayotte,1298.7012987,5000.0,,2020,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,92.879256966,0.0,0.0,2020,,,,,,,,,,,,,,4.942857142857143,10.29857142857143,12.5,1.0,,REG
4,Réunion,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,35.842293907,0.0,185.18518519,2020,,,,,,,,,,,,,,8.978571428571428,17.611428571428572,25.0,1.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,11.778563015,0.0,0.0,2020,,,,,,,,,,,,,,11.87142857142857,18.321428571428573,75.0,4.0,,REG
3,Guyane,204.08163265,666.66666667,,2020,,,,,,,,,,,,,,,,,,,REG
28,Normandie,0.0,0.0,84.745762712,2020,,,,,,,,,,,,,,9.62857142857143,16.9,75.0,4.0,,REG
76,Occitanie,14.556040757,0.0,0.0,2020,,,,,,,,,,,,,,11.031428571428572,15.124285714285715,75.0,4.0,,REG
6,Mayotte,1521.7391304,666.66666667,,2020,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,10.288065844,0.0,0.0,2020,,,,,,,,,,,,,,14.5,21.364285714285717,87.5,4.0,,REG
32,Hauts-de-France,37.926675095,192.30769231,0.0,2020,,,,,,,,,,,,,,10.985714285714286,18.292857142857144,50.0,2.0,,REG
53,Bretagne,26.595744681,156.25,0.0,2020,,,,,,,,,,,,,,10.4,17.242857142857144,75.0,4.0,,REG
27,Bourgogne et Franche-Comté,35.587188612,0.0,0.0,2020,,,,,,,,,,,,,,9.614285714285714,16.192857142857143,75.0,4.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,11.9,18.335714285714285,87.5,4.0,,REG
52,Pays de la Loire,84.033613445,149.25373134,0.0,2020,,,,,,,,,,,,,,10.514285714285714,16.544285714285714,50.0,2.0,,REG
75,Nouvelle Aquitaine,31.847133758,87.719298246,0.0,2020,,,,,,,,,,,,,,13.285714285714286,19.242857142857144,75.0,4.0,,REG
44,Grand Est,44.642857143,218.97810219,100.0,2020,,,,,,,,,,,,,,11.26,16.740000000000002,37.5,2.0,,REG
11,Île-de-France,67.873303167,156.8627451,57.471264368,2020,,,,,,,,,,,,,,15.392857142857142,20.777142857142856,75.0,4.0,,REG
52,Pays de la Loire,53.475935829,138.88888889,0.0,2020,,,,,,,,,,,,,,9.857142857142858,16.08142857142857,12.5,1.0,,REG
6,Mayotte,1898.7341772,1666.6666667,,2020,,,,,,,,,,,,,,,,,,,REG
3,Guyane,246.91358025,526.31578947,,2020,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,0.0,0.0,142.85714286,2020,,,,,,,,,,,,,,10.028571428571428,17.007142857142856,25.0,1.0,,REG
4,Réunion,75.187969925,344.82758621,,2020,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,53.050397878,151.51515152,0.0,2020,,,,,,,,,,,,,,11.8,18.99285714285714,62.5,3.0,,REG
32,Hauts-de-France,38.461538462,94.339622642,0.0,2020,,,,,,,,,,,,,,11.414285714285716,19.771428571428572,25.0,1.0,,REG
28,Normandie,22.471910112,0.0,0.0,2020,,,,,,,,,,,,,,9.985714285714286,17.23857142857143,37.5,2.0,,REG
84,Auvergne et Rhône-Alpes,9.8039215686,0.0,0.0,2020,,,,,,,,,,,,,,12.384285714285712,19.99571428571429,12.5,1.0,,REG
76,Occitanie,25.839793282,82.644628099,0.0,2020,,,,,,,,,,,,,,11.054285714285712,16.768571428571427,37.5,2.0,,REG
75,Nouvelle Aquitaine,17.123287671,0.0,31.746031746,2020,,,,,,,,,,,,,,13.657142857142857,19.585714285714285,50.0,2.0,,REG
11,Île-de-France,32.034169781,122.95081967,58.139534884,2020,,,,,,,,,,,,,,15.44285714285714,20.187142857142856,37.5,2.0,,REG
1,Guadeloupe,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,35.294117647,74.074074074,0.0,2020,,,,,,,,,,,,,,11.685714285714283,18.157142857142855,31.25,2.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,67.34006734,384.61538462,0.0,2020,,,,,,,,,,,,,,8.795714285714286,18.72,12.5,1.0,,REG
44,Grand Est,42.016806723,67.567567568,61.728395062,2020,,,,,,,,,,,,,,14.174285714285714,20.042857142857144,87.5,4.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,13.12857142857143,18.92142857142857,75.0,4.0,,REG
44,Grand Est,0.0,0.0,46.728971963,2020,,,,,,,,,,,,,,12.97,17.43,37.5,2.0,,REG
93,Provence-Alpes-Côte d'Azur,0.0,0.0,45.454545455,2020,,,,,,,,,,,,,,12.685714285714283,17.47142857142857,37.5,2.0,,REG
28,Normandie,42.016806723,238.0952381,0.0,2020,,,,,,,,,,,,,,10.614285714285714,16.462857142857143,25.0,1.0,,REG
52,Pays de la Loire,0.0,0.0,118.34319527,2020,,,,,,,,,,,,,,10.821428571428571,15.71714285714286,25.0,1.0,,REG
76,Occitanie,41.039671683,100.0,0.0,2020,,,,,,,,,,,,,,11.435714285714283,15.105714285714283,50.0,2.0,,REG
2,Martinique,,,0.0,2020,,,,,,,,,,,,,,,,,,,REG
3,Guyane,108.69565217,769.23076923,,2020,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,22.471910112,0.0,0.0,2020,,,,,,,,,,,,,,11.1,16.407142857142855,37.5,2.0,,REG
75,Nouvelle Aquitaine,0.0,0.0,0.0,2020,,,,,,,,,,,,,,13.285714285714286,18.02142857142857,25.0,1.0,,REG
84,Auvergne et Rhône-Alpes,9.9601593625,0.0,0.0,2020,,,,,,,,,,,,,,13.641428571428571,19.771428571428572,25.0,1.0,,REG
94,Corse,238.0952381,0.0,0.0,2020,,,,,,,,,,,,,,12.314285714285717,17.514285714285716,25.0,1.0,,REG
6,Mayotte,1182.7956989,1764.7058824,,2020,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,41.32231405,0.0,0.0,2020,,,,,,,,,,,,,,11.507142857142856,17.509999999999998,37.5,2.0,,REG
27,Bourgogne et Franche-Comté,33.112582781,0.0,0.0,2020,,,,,,,,,,,,,,10.428571428571429,15.885714285714286,25.0,1.0,,REG
11,Île-de-France,26.737967914,0.0,0.0,2020,,,,,,,,,,,,,,15.421428571428573,19.18428571428571,25.0,1.0,,REG
1,Guadeloupe,163.93442623,1250.0,,2020,,,,,,,,,,,,,,,,,,,REG
4,Réunion,0.0,0.0,,2020,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,46.242774566,384.61538462,0.0,2020,,,,,,,,,,,,,,14.014285714285714,18.37857142857143,50.0,2.0,,REG
76,Occitanie,29.455081001,0.0,0.0,2020,,,,,,,,,,,,,,10.764285714285714,14.931428571428572,25.0,1.0,,REG
44,Grand Est,40.816326531,64.516129032,0.0,2020,,,,,,,,,,,,,,12.081428571428573,15.332857142857142,37.5,2.0,,REG
94,Corse,0.0,0.0,0.0,2020,,,,,,,,,,,,,,11.628571428571428,16.607142857142858,37.5,2.0,,REG
32,Hauts-de-France,36.363636364,181.81818182,0.0,2020,,,,,,,,,,,,,,11.62857142857143,16.478571428571428,25.0,1.0,,REG
53,Bretagne,0.0,0.0,0.0,2020,,,,,,,,,,,,,,10.885714285714286,14.857142857142858,37.5,2.0,,REG
52,Pays de la Loire,25.974025974,149.25373134,0.0,2020,,,,,,,,,,,,,,10.87142857142857,15.182857142857143,25.0,1.0,,REG
93,Provence-Alpes-Côte d'Azur,21.881838074,0.0,0.0,2020,,,,,,,,,,,,,,11.87142857142857,16.657142857142855,37.5,2.0,,REG
28,Normandie,23.255813953,0.0,0.0,2020,,,,,,,,,,,,,,9.392857142857142,15.187142857142858,37.5,2.0,,REG
24,Centre-Val de Loire,142.34875445,0.0,0.0,2020,,,,,,,,,,,,,,9.478571428571428,15.162857142857144,12.5,1.0,,REG
