geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
REG,11,Île-de-France,2020-11-09,residential,20.428571428571427,2020,46
REG,11,Île-de-France,2020-11-09,retail and recreation,-62.857142857142854,2020,46
REG,11,Île-de-France,2020-11-09,transit stations,-54.714285714285715,2020,46
REG,11,Île-de-France,2020-11-09,workplaces,-46.857142857142854,2020,46
REG,11,Île-de-France,2020-11-16,grocery and pharmacy,-11.571428571428571,2020,47
REG,11,Île-de-France,2020-11-16,parks,-41.857142857142854,2020,47
REG,11,Île-de-France,2020-11-16,residential,17.571428571428573,2020,47
REG,11,Île-de-France,2020-11-16,retail and recreation,-60.0,2020,47
REG,11,Île-de-France,2020-11-16,transit stations,-50.285714285714285,2020,47
REG,11,Île-de-France,2020-11-16,workplaces,-38.0,2020,47
REG,11,Île-de-France,2020-11-23,grocery and pharmacy,-8.142857142857142,2020,48
REG,11,Île-de-France,2020-11-23,parks,-38.857142857142854,2020,48
REG,11,Île-de-France,2020-11-23,residential,16.0,2020,48
REG,11,Île-de-France,2020-11-23,retail and recreation,-52.42857142857143,2020,48
REG,11,Île-de-France,2020-11-23,transit stations,-46.0,2020,48
REG,11,Île-de-France,2020-11-23,workplaces,-34.142857142857146,2020,48
REG,11,Île-de-France,2020-11-30,grocery and pharmacy,-1.0,2020,49
REG,11,Île-de-France,2020-11-30,parks,-45.285714285714285,2020,49
REG,11,Île-de-France,2020-11-30,residential,13.857142857142858,2020,49
REG,11,Île-de-France,2020-11-30,retail and recreation,-39.42857142857143,2020,49
REG,11,Île-de-France,2020-11-30,transit stations,-40.285714285714285,2020,49
REG,11,Île-de-France,2020-11-30,workplaces,-31.428571428571427,2020,49
REG,11,Île-de-France,2020-12-07,grocery and pharmacy,-2.2857142857142856,2020,50
REG,11,Île-de-France,2020-12-07,parks,-45.57142857142857,2020,50
REG,11,Île-de-France,2020-12-07,residential,13.571428571428571,2020,50
REG,11,Île-de-France,2020-12-07,retail and recreation,-40.142857142857146,2020,50
REG,11,Île-de-France,2020-12-07,transit stations,-39.142857142857146,2020,50
