date_monday,year_iso,week_iso_num,geo_level,geo_code,geo_name,indicator,value
2021-06-15,2021,24,REG,75,Nouvelle-Aquitaine,vaccines_adultes,60.91036819188078
2021-07-13,2021,28,REG,75,Nouvelle-Aquitaine,vaccines_adultes,69.1298018188104
2021-08-24,2021,34,REG,75,Nouvelle-Aquitaine,vaccines_adultes,86.19283
2021-09-28,2021,39,REG,75,Nouvelle-Aquitaine,vaccines_adultes,83.40141380752442
2020-11-03,2020,45,REG,76,Occitanie,vaccines_adultes,
2020-11-17,2020,47,REG,76,Occitanie,vaccines_adultes,
2020-12-08,2020,50,REG,76,Occitanie,vaccines_adultes,
2021-01-12,2021,2,REG,76,Occitanie,vaccines_adultes,
2021-02-09,2021,6,REG,76,Occitanie,vaccines_adultes,5.790230752397449
2021-03-09,2021,10,REG,76,Occitanie,vaccines_adultes,12.202204162701
2021-04-20,2021,16,REG,76,Occitanie,vaccines_adultes,30.97497088033066
2021-05-11,2021,19,REG,76,Occitanie,vaccines_adultes,44.85043890584014
2021-06-15,2021,24,REG,76,Occitanie,vaccines_adultes,59.22005400006238
2021-07-13,2021,28,REG,76,Occitanie,vaccines_adultes,68.7683445927822
2021-08-24,2021,34,REG,76,Occitanie,vaccines_adultes,76.80358000000001
2021-09-28,2021,39,REG,76,Occitanie,vaccines_adultes,79.48907427799399
2020-11-03,2020,45,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,
2020-11-17,2020,47,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,
2020-12-08,2020,50,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,
2021-01-12,2021,2,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,
2021-02-09,2021,6,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,3.5303567985597395
2021-03-09,2021,10,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,8.31877657090057
2021-04-20,2021,16,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,29.352219191202707
2021-05-11,2021,19,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,44.89355004235304
2021-06-15,2021,24,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,60.63335339416256
2021-07-13,2021,28,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,76.70992645824633
2021-08-24,2021,34,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,81.87906000000001
2021-09-28,2021,39,REG,84,Auvergne-Rhône-Alpes,vaccines_adultes,85.43069782617981
2020-11-03,2020,45,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,
2020-11-17,2020,47,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,
2020-12-08,2020,50,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,
2021-01-12,2021,2,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,
2021-02-09,2021,6,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,2.300931413922605
2021-03-09,2021,10,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,9.78730331795869
2021-04-20,2021,16,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,33.932805359221504
2021-05-11,2021,19,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,49.19822203167082
2021-06-15,2021,24,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,55.01769823825931
2021-07-13,2021,28,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,67.0048062493844
2021-08-24,2021,34,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,80.27427
2021-09-28,2021,39,REG,93,Provence-Alpes-Côte d'Azur,vaccines_adultes,74.68264391803797
2020-11-03,2020,45,REG,11,Île-de-France,vaccines_enfants,
2020-11-17,2020,47,REG,11,Île-de-France,vaccines_enfants,
2020-12-08,2020,50,REG,11,Île-de-France,vaccines_enfants,
2021-01-12,2021,2,REG,11,Île-de-France,vaccines_enfants,
2021-02-09,2021,6,REG,11,Île-de-France,vaccines_enfants,
2021-03-09,2021,10,REG,11,Île-de-France,vaccines_enfants,
2021-04-20,2021,16,REG,11,Île-de-France,vaccines_enfants,
2021-05-11,2021,19,REG,11,Île-de-France,vaccines_enfants,
2021-06-15,2021,24,REG,11,Île-de-France,vaccines_enfants,
2021-07-13,2021,28,REG,11,Île-de-France,vaccines_enfants,
2021-08-24,2021,34,REG,11,Île-de-France,vaccines_enfants,25.943690000000004
2021-09-28,2021,39,REG,11,Île-de-France,vaccines_enfants,23.073662756097583
2020-11-03,2020,45,REG,24,Centre-Val de Loire,vaccines_enfants,
2020-11-17,2020,47,REG,24,Centre-Val de Loire,vaccines_enfants,
2020-12-08,2020,50,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-01-12,2021,2,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-02-09,2021,6,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-03-09,2021,10,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-04-20,2021,16,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-05-11,2021,19,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-06-15,2021,24,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-07-13,2021,28,REG,24,Centre-Val de Loire,vaccines_enfants,
2021-08-24,2021,34,REG,24,Centre-Val de Loire,vaccines_enfants,35.313919999999996
2021-09-28,2021,39,REG,24,Centre-Val de Loire,vaccines_enfants,38.42865973645313
2020-11-03,2020,45,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2020-11-17,2020,47,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2020-12-08,2020,50,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-01-12,2021,2,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-02-09,2021,6,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-03-09,2021,10,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-04-20,2021,16,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-05-11,2021,19,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-06-15,2021,24,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-07-13,2021,28,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,
2021-08-24,2021,34,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,29.16531
2021-09-28,2021,39,REG,27,Bourgogne-Franche-Comté,vaccines_enfants,37.19786617620554
2020-11-03,2020,45,REG,28,Normandie,vaccines_enfants,
2020-11-17,2020,47,REG,28,Normandie,vaccines_enfants,
2020-12-08,2020,50,REG,28,Normandie,vaccines_enfants,
2021-01-12,2021,2,REG,28,Normandie,vaccines_enfants,
2021-02-09,2021,6,REG,28,Normandie,vaccines_enfants,
2021-03-09,2021,10,REG,28,Normandie,vaccines_enfants,
2021-04-20,2021,16,REG,28,Normandie,vaccines_enfants,
2021-05-11,2021,19,REG,28,Normandie,vaccines_enfants,
2021-06-15,2021,24,REG,28,Normandie,vaccines_enfants,
2021-07-13,2021,28,REG,28,Normandie,vaccines_enfants,
2021-08-24,2021,34,REG,28,Normandie,vaccines_enfants,16.36827
2021-09-28,2021,39,REG,28,Normandie,vaccines_enfants,24.35885994863989
2020-11-03,2020,45,REG,32,Hauts-de-France,vaccines_enfants,
2020-11-17,2020,47,REG,32,Hauts-de-France,vaccines_enfants,
2020-12-08,2020,50,REG,32,Hauts-de-France,vaccines_enfants,
2021-01-12,2021,2,REG,32,Hauts-de-France,vaccines_enfants,
2021-02-09,2021,6,REG,32,Hauts-de-France,vaccines_enfants,
2021-03-09,2021,10,REG,32,Hauts-de-France,vaccines_enfants,
2021-04-20,2021,16,REG,32,Hauts-de-France,vaccines_enfants,
2021-05-11,2021,19,REG,32,Hauts-de-France,vaccines_enfants,
2021-06-15,2021,24,REG,32,Hauts-de-France,vaccines_enfants,
2021-07-13,2021,28,REG,32,Hauts-de-France,vaccines_enfants,
2021-08-24,2021,34,REG,32,Hauts-de-France,vaccines_enfants,24.64767
2021-09-28,2021,39,REG,32,Hauts-de-France,vaccines_enfants,27.93651449858877
2020-11-03,2020,45,REG,44,Grand Est,vaccines_enfants,
2020-11-17,2020,47,REG,44,Grand Est,vaccines_enfants,
2020-12-08,2020,50,REG,44,Grand Est,vaccines_enfants,
2021-01-12,2021,2,REG,44,Grand Est,vaccines_enfants,
2021-02-09,2021,6,REG,44,Grand Est,vaccines_enfants,
2021-03-09,2021,10,REG,44,Grand Est,vaccines_enfants,
2021-04-20,2021,16,REG,44,Grand Est,vaccines_enfants,
2021-05-11,2021,19,REG,44,Grand Est,vaccines_enfants,
2021-06-15,2021,24,REG,44,Grand Est,vaccines_enfants,
2021-07-13,2021,28,REG,44,Grand Est,vaccines_enfants,
2021-08-24,2021,34,REG,44,Grand Est,vaccines_enfants,22.37415
2021-09-28,2021,39,REG,44,Grand Est,vaccines_enfants,28.453002271312837
2020-11-03,2020,45,REG,52,Pays de la Loire,vaccines_enfants,
2020-11-17,2020,47,REG,52,Pays de la Loire,vaccines_enfants,
2020-12-08,2020,50,REG,52,Pays de la Loire,vaccines_enfants,
2021-01-12,2021,2,REG,52,Pays de la Loire,vaccines_enfants,
2021-02-09,2021,6,REG,52,Pays de la Loire,vaccines_enfants,
2021-03-09,2021,10,REG,52,Pays de la Loire,vaccines_enfants,
2021-04-20,2021,16,REG,52,Pays de la Loire,vaccines_enfants,
2021-05-11,2021,19,REG,52,Pays de la Loire,vaccines_enfants,
2021-06-15,2021,24,REG,52,Pays de la Loire,vaccines_enfants,
2021-07-13,2021,28,REG,52,Pays de la Loire,vaccines_enfants,
2021-08-24,2021,34,REG,52,Pays de la Loire,vaccines_enfants,35.6032
2021-09-28,2021,39,REG,52,Pays de la Loire,vaccines_enfants,37.6031478364011
2020-11-03,2020,45,REG,53,Bretagne,vaccines_enfants,
2020-11-17,2020,47,REG,53,Bretagne,vaccines_enfants,
2020-12-08,2020,50,REG,53,Bretagne,vaccines_enfants,
2021-01-12,2021,2,REG,53,Bretagne,vaccines_enfants,
2021-02-09,2021,6,REG,53,Bretagne,vaccines_enfants,
2021-03-09,2021,10,REG,53,Bretagne,vaccines_enfants,
2021-04-20,2021,16,REG,53,Bretagne,vaccines_enfants,
2021-05-11,2021,19,REG,53,Bretagne,vaccines_enfants,
2021-06-15,2021,24,REG,53,Bretagne,vaccines_enfants,
2021-07-13,2021,28,REG,53,Bretagne,vaccines_enfants,
2021-08-24,2021,34,REG,53,Bretagne,vaccines_enfants,36.52109
2021-09-28,2021,39,REG,53,Bretagne,vaccines_enfants,36.7506554762806
2020-11-03,2020,45,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2020-11-17,2020,47,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2020-12-08,2020,50,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-01-12,2021,2,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-02-09,2021,6,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-03-09,2021,10,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-04-20,2021,16,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-05-11,2021,19,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-06-15,2021,24,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-07-13,2021,28,REG,75,Nouvelle-Aquitaine,vaccines_enfants,
2021-08-24,2021,34,REG,75,Nouvelle-Aquitaine,vaccines_enfants,30.92727
2021-09-28,2021,39,REG,75,Nouvelle-Aquitaine,vaccines_enfants,33.81775785158177
2020-11-03,2020,45,REG,76,Occitanie,vaccines_enfants,
2020-11-17,2020,47,REG,76,Occitanie,vaccines_enfants,
2020-12-08,2020,50,REG,76,Occitanie,vaccines_enfants,
2021-01-12,2021,2,REG,76,Occitanie,vaccines_enfants,
2021-02-09,2021,6,REG,76,Occitanie,vaccines_enfants,
2021-03-09,2021,10,REG,76,Occitanie,vaccines_enfants,
2021-04-20,2021,16,REG,76,Occitanie,vaccines_enfants,
2021-05-11,2021,19,REG,76,Occitanie,vaccines_enfants,
2021-06-15,2021,24,REG,76,Occitanie,vaccines_enfants,
2021-07-13,2021,28,REG,76,Occitanie,vaccines_enfants,
2021-08-24,2021,34,REG,76,Occitanie,vaccines_enfants,29.45564
2021-09-28,2021,39,REG,76,Occitanie,vaccines_enfants,24.57587142049804
2020-11-03,2020,45,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2020-11-17,2020,47,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2020-12-08,2020,50,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-01-12,2021,2,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-02-09,2021,6,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-03-09,2021,10,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-04-20,2021,16,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-05-11,2021,19,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-06-15,2021,24,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-07-13,2021,28,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,
2021-08-24,2021,34,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,22.39382
2021-09-28,2021,39,REG,84,Auvergne-Rhône-Alpes,vaccines_enfants,27.413285403125386
2020-11-03,2020,45,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2020-11-17,2020,47,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2020-12-08,2020,50,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-01-12,2021,2,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-02-09,2021,6,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-03-09,2021,10,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-04-20,2021,16,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-05-11,2021,19,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-06-15,2021,24,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-07-13,2021,28,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,
2021-08-24,2021,34,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,25.18672
2021-09-28,2021,39,REG,93,Provence-Alpes-Côte d'Azur,vaccines_enfants,20.15218089333242
