geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2020-03-02,4.03672619047619,10.83767857142857,7.437202380952381,2020,10
FR,FR,France,2020-03-09,5.844925595238095,14.042499999999999,9.94375,2020,11
FR,FR,France,2020-03-16,5.977514880952381,16.193377976190476,11.085595238095237,2020,12
FR,FR,France,2020-03-23,2.102574404761905,13.167946428571428,7.6352232142857135,2020,13
FR,FR,France,2020-03-30,2.0661011904761906,14.663973214285713,8.364985119047619,2020,14
FR,FR,France,2020-04-06,7.388482142857143,22.06361607142857,14.726145833333334,2020,15
FR,FR,France,2020-04-13,8.191220238095239,19.928973214285715,14.06001488095238,2020,16
FR,FR,France,2020-04-20,9.989821428571428,20.43050595238095,15.21014880952381,2020,17
FR,FR,France,2020-04-27,9.845877976190476,17.96657738095238,13.906205357142857,2020,18
FR,FR,France,2020-05-04,11.184627976190477,22.15377976190476,16.66919642857143,2020,19
FR,FR,France,2020-05-11,7.719880952380952,16.98717261904762,12.353541666666667,2020,20
FR,FR,France,2020-05-18,10.888913690476192,23.877559523809524,17.383303571428574,2020,21
FR,FR,France,2020-05-25,10.937604166666667,24.619122023809524,17.778422619047618,2020,22
FR,FR,France,2020-06-01,12.022767857142858,21.894122023809526,16.958482142857143,2020,23
FR,FR,France,2020-06-08,11.099761904761905,20.28340773809524,15.691666666666668,2020,24
FR,FR,France,2020-06-15,12.139464285714284,22.188407738095236,17.16386904761905,2020,25
FR,FR,France,2020-06-22,15.631056547619048,27.63072916666667,21.630892857142857,2020,26
FR,FR,France,2020-06-29,14.6715625,24.4396875,19.555625,2020,27
FR,FR,France,2020-07-06,13.363482142857142,26.146889880952383,19.755059523809525,2020,28
FR,FR,France,2020-07-13,14.184032738095238,25.557514880952382,19.87058035714286,2020,29
FR,FR,France,2020-07-20,15.56328869047619,28.01340773809524,21.78827380952381,2020,30
FR,FR,France,2020-07-27,16.768839285714286,30.20909226190476,23.489017857142855,2020,31
FR,FR,France,2020-08-03,15.213645833333333,30.676026785714285,22.9446875,2020,32
FR,FR,France,2020-08-10,18.26796130952381,29.80879464285714,24.038318452380953,2020,33
FR,FR,France,2020-08-17,16.951041666666665,27.715074404761904,22.33294642857143,2020,34
FR,FR,France,2020-08-24,13.891741071428571,24.220714285714283,19.05607142857143,2020,35
FR,FR,France,2020-08-31,11.946741071428571,23.93822916666667,17.942395833333332,2020,36
FR,FR,France,2020-09-07,12.441800595238094,26.429241071428574,19.435401785714287,2020,37
FR,FR,France,2020-09-14,15.714360119047619,28.912142857142857,22.313348214285714,2020,38
FR,FR,France,2020-09-21,11.380714285714285,19.07699404761905,15.228794642857144,2020,39
FR,FR,France,2020-09-28,9.862157738095238,16.877440476190475,13.369642857142857,2020,40
FR,FR,France,2020-10-05,10.099047619047619,16.715476190476192,13.407306547619049,2020,41
FR,FR,France,2020-10-12,6.2733928571428565,13.516294642857142,9.89485119047619,2020,42
FR,FR,France,2020-10-19,10.412202380952381,17.802752976190476,14.107529761904763,2020,43
FR,FR,France,2020-10-26,8.987098214285714,16.48421130952381,12.735624999999999,2020,44
FR,FR,France,2020-11-02,7.5219940476190486,15.602113095238096,11.56188988095238,2020,45
FR,FR,France,2020-11-09,8.377767857142857,16.515014880952382,12.446473214285716,2020,46
FR,FR,France,2020-11-16,4.661785714285714,13.017872023809524,8.84,2020,47
FR,FR,France,2020-11-23,3.1321875,12.221264880952381,7.676681547619047,2020,48
FR,FR,France,2020-11-30,2.1485416666666666,7.740342261904762,4.944627976190476,2020,49
FR,FR,France,2020-12-07,2.598080357142857,8.328898809523809,5.463541666666667,2020,50
FR,FR,France,2020-12-14,6.06485119047619,12.097842261904761,9.081383928571428,2020,51
FR,FR,France,2020-12-21,4.552410714285714,10.019464285714285,7.2859375,2020,52
FR,FR,France,2020-12-28,1.088125,5.641979166666666,3.3651339285714283,2020,53
FR,FR,France,2021-01-04,-1.1291666666666667,3.5406398809523814,1.2056696428571427,2021,1
FR,FR,France,2021-01-11,0.9906101190476191,7.190252976190476,4.0903125000000005,2021,2
FR,FR,France,2021-01-18,2.540863095238095,9.24563988095238,5.893318452380953,2021,3
FR,FR,France,2021-01-25,4.326696428571428,10.154910714285714,7.240803571428572,2021,4
FR,FR,France,2021-02-01,6.4737351190476184,11.809494047619047,9.141622023809523,2021,5
FR,FR,France,2021-02-08,-1.3894940476190476,4.700982142857143,1.655669642857143,2021,6
FR,FR,France,2021-02-15,5.2473809523809525,14.294880952380952,9.77111607142857,2021,7
FR,FR,France,2021-02-22,5.441651785714286,15.247440476190476,10.344657738095238,2021,8
FR,FR,France,2021-03-01,2.924434523809524,13.070744047619046,7.997574404761905,2021,9
